Timeline,Start time,Duration,Row,Instance number,<flag>.,Assist,Corner Taken,Event,Half,Pass,Player,Shot,Shot Body Part,Shot Location Descriptors,Shot Pattern of Play,Team,Zone,✅,❌❌,🔎,🔸[OP] Restart Phase,🔸[OP] Zonal Defence,🔸🔹[OT] Counter-attack,🔹[IP] Restart Phase,🔹🔸[DT] Back in,🔹🔸[DT] Counter-attack,🚧,Ungrouped,Notes,Flags
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,15.607168658051592,"🔸[OP4]Low Block(Rtriangle, spare CB)✅⚠️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,14.890385047222622,"🔹[IP1a]GK Restart(OS, spare man, inaccurate IB)❌",0,,,,,,,,,,,,,,,,,,,,"Short, Spare Man (vMFM)",,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,24.680842884545143,"🔸[OP2]High Press(MFM, long, 2nd ball)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,23.966874640170317,🔹🔸Defensive transition(2nd ball regain)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,9.670059145459902,"🔹[OSP] Throw-in(R, MZ, 2-man pattern)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,38.15659157509424,"🔹[IP3a]Progression(spare man, exploiting overloads)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,15.46491628065138,🔹🔸Defensive transition(counter-attack)✅⚠️,0,,,,,,,,,,,,,,,,,,,,,,,,🔹🔸[DT] Counter-attack,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,37.27228371665666,🔹[IP4]Attacking Phase(LTriangle)✅✅⭐️,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,30.337675408983387,"🔹🔸Defensive transition(counter-press, x2)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,29.76597021197938,"🔸[OP1a]GK Restart(OS, long, 2nd ball)✅",0,,,,,,,,,,,,,,,,,Direct (OS),,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,23.143356221961767,"🔸🔹Offensive transition(counter-attack, cross)✅",0,,,,,,,,,,,,,,,,,,,,,,,,🔸🔹[OT] Counter-attack,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,25.970000000000027,🔸[OP4]Low Block(RTriangle)✅⚠️,0,,,,,,,,,,,,,,,,,,,,,,,,✅,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,23.7100889910746,"🔸🔹Offensive transition(counter-attack, shot)✅",0,,,,,,,,,,,,,,,,,,,,,,,,🔸🔹[OT] Counter-attack,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,33.081272929840225,"🔸[OP1a]GK Restart(OS, short, mi-range pass)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,21.772235452170662,"🔹[IP2]Low Build-up(spare man, not completed)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,🔹🔸[DT] Back in,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,34.555769751358184,"🔹🔸Defensive transition(IB, cutback)❌❌🏈",0,,,,,,,,,,,,,,,,,,,,,,,,🔹🔸[DT] Back in,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,12.127321832492044,"🔹[OSP] Throw-in(R, MZ)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,41.630271721611734,"🔹[IP4]Attacking Phase(LTriangle, sloppy switch)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,38.873826565714126,"🔹[IP2]Low Build-up(spare man, through)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,17.66045330300699,🔹🔸Defensive transition(counter-attack)⚠️,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,31.267496321267913,"🔸[OP2]High Press(OS, MFM, long)✅",0,,,,,,,,,,,,,,,,,,Zonal Direct Pass,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,44.15037003488965,"🔹[IP2]Low Build-up(spare man, 1st phase☑️, 2nd under pressure)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,23.390122840460776,"🔹[IP1b]GK Restart(spare man, CB progression to exploit 2v1)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,23.00011430606935,"🔹[IP4]Attacking Phase(switch, LTriangle, sloppy pass)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,31.182154130808613,🔹🔸Defensive transition(2-step regain)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,20.885101535575814,"🔸🔹Offensive transition(counter-attack, cutback)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,20.860095097665635,"🔸[OP1a]GK Restart(HBlock, 2nd ball)✅⭐️",0,,,,,,,,,,,,,,,,,Direct (HB),,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,23.800188992700782,"🔹[IP4]Attacking Phase(3 crosses, transitions)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,25.536338375079367,"🔹[OSP] Corner(R, 2-man, sloppy pass)❌",0,,,,Pass,First Half,Corner taken,Granit Xhaka,,,,,Sunderland,Center,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,18.252214171516243,🔹🔸Defensive transition(counter-attack)❌❌🏈,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
