Timeline,Start time,Duration,Row,Instance number,<flag>.,Adversaire,Contexte,Corner Taken,Date,Event,HALF TIME,Half,Journée,Lieu,MINUTE,Pass,Player,Pourcentage,Qualite,Score final,TIME PERIOD,Team,Type action,Zone,✅,🔸[DSP],🔸[OP] --> 🔹[IP],🔸[OP] Box Defence,🔸[OP] Restart Phase,🔸[OP] Zonal Defence,🔹[IP] Restart Phase,🔹[IP]--> 🔸[OP],🔹[OSP],Ungrouped,Notes,Flags
251015_Chelsea_Sunderland_ANALYST,0.0,25.590113698085588,🔹🔸Offensive transition(composure under pressure → incomplete action) 🚧🔎,0,,,,,,,,,,,,,,,,,,,,,,,Fast Attack,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,11.51007224791283,🔸[OP4] Low Block(Cucu tracking IB)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,Diagonal Pass,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,27.490101520130338,"🔸[DSP] Defending Corner(2 phases, shot long distance)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,21.5,"🔹[I1b] GK Restart(8"", quick, long IB)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,16.050082296630535,"🔸[OP4] Low Block(RTriangle, cross management)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,20.830152722553976,"🔹[I1b] GK Restart(8” → long play, cheap turnover → teammates’ availability?)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,10.950039632599328,"🔹[I1a] GK Restart(HBlock, too long)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,Compact Shape: LONG,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,31.36072472563501,🔸[OP4] Low Block(inside regain)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,22.170086566361533,🔹🔸Offensive transition(composed under pressure → scoring opportunity)✅,0,,,,,,,,,,,,,,,,,,,,,,,Fast Attack,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,9.410047858559665,🔹[I1a] GK Restart(HBlock → inaccuracy)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Compact Shape: LONG,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,24.0,"🔸[OP2] High Press(long ball, 2nd ball)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,16.910206280172133,"🔸[OP4] Low Block(IB, cross)⚠️",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,18.570110959467456,🔸[OP4] Low Block(RSide cross)✅,0,,,,,,,,,,,,,,,,,,,,,,,,Diagonal Balls Conceded,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,13.270057597226696,🔹[I1a] GK Restart(HBlock → inaccuracy)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Compact Shape: LONG,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,27.84016400535529,"🔸[OP2] High Press(MFM, long, 2nd ball)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,31.892333383875666,🔹[OSP] Attacking Free Kick(2 men)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,32.448775233584456,🔸🔹Defensive Transition(compensators)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,29.542195032307063,"🔹[I1a] GK Restart(HBlock, 2nd ball, cross, scoring opportunity)✅✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,,Compact Shape: LONG,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,17.050097551864383,"🔸[OP1a] GK Restart(OS, long)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,33.64952623061254,"🔹[OSP] Attacking Free Kick(2nd phase, shot)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,20.07860991670168,"🔹[I2a] Low Build-up(long, inaccuracy)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,17.64009387758597,"🔹[I2a] Low Build-up(long, 2nd ball)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,28.696903307078173,🔸[OP2] High Press(press intensity)✅⭐️,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,28.720165831916347,"🔸[OP1a] GK Restart(long, 2nd ball)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,16.160087485151053,"🔸[OP4] Low Block(RTriangle, cross)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,36.953828494035406,"🔹[I1b] GK Restart(8"" around, spare man)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,17.010085950963912,🔹🔸Offensive transition(composure under pressure)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,17.300097542693038,"🔹[OSP] Attacking Free Kick(R, 2nd ball)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,8.50005182539644,"🔹[OSP] Attacking Throw In(L, long)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Left, Att 1/3, Long",,,.
251015_Chelsea_Sunderland_ANALYST,0.0,13.89009083383462,🔸[OP3b] Mid Block(opportunistic trigger)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,15.800103619689253,🔹[OSP] Attacking Free Kick(delivery)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Left,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,15.850085348925859,"🔸[OP4] Low Block(RTRiangle, cross)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,44.55989465682069,"🔸[DSP] Defending Corner(R, 2nd phase, shot deflected)✅",0,,,,,,,,,,,,,,,,,,,,,,Right,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,18.44011975261583,"🔸[OP4] Low Block(RTRiangle, cross)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,19.780126805555483,🔹🔸Offensive transition((1st phase effective → sloppy after)🚧,0,,,,,,,,,,,,,,,,,,,,,,,Counter Attack,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,11.730061269905491,"🔸[DSP] Defending Free Kick(R, off side)✅",0,,,,,,,,,,,,,,,,,,,,,,Left,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,26.85674031198596,"🔹[I1a] GK Restart(HBlock, 2nd ball)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,Compact Shape: LONG,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,39.570206949565545,"🔹🔸Offensive transition(High-intensity phase changes, defensive ↔ offensive transitions)✅✅⚽️",0,,,,,,,,,,,,,,,,,,,,,,,Counter Attack,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,21.220153646774634,"🔹[I1a] GK Restart(HBlock, 2nd ball)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,,Compact Shape: LONG,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,14.000062478741711,"🔸[DSP] Defending Throw In(R, DZ)✅",0,,,,,,,,,,,,,,,,,,,,,,"Right, Att 1/3",,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,9.760035665245596,"🔹[OSP] Attacking Throw In(R, HZ, foul)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Right, Att 1/3",,,.
251015_Chelsea_Sunderland_ANALYST,0.0,11.720048459466852,🔸[OP1a] GK Restart(HBlock)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,Direct (HB),,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,8.10003505887471,"🔹[OSP] Attacking Throw In(R, DZ, long)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Right, Def 1/3",,,.
251015_Chelsea_Sunderland_ANALYST,0.0,21.683589375909833,🔸[OP3b] Mid Block(LTriangle)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,12.240054258908458,🔸[OP4] Low Block(LTriangle)🚧,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
251015_Chelsea_Sunderland_ANALYST,0.0,11.230038409864392,🔸[DSP] Defending Corner(L)✅,0,,,,In-swinger,,Pass,,Second Half,,,,"Cross, Corner taken, Chipped",Estêvão Willian Almeida de Oliveira Gonçalves,,,,,Chelsea,,Center,,,,,,,,,,,,.
